num,festival,section,pages,title,title_eng,director,country,year,running_time,grade,trailer_url,tag,program_note
178,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82681&c_idx=421&sp_idx=570&QueryStep=2,빨간 나라를 보았니?,Have You Seen the Land of the Red?,홍영아(HONG Youngah),Korea,2025,120min,,https://www.youtube.com/embed/TX2MvCar1-g?autoplay=1,"실화바탕, 정치","경상북도는 지난 30년간 단 한 명의 민주당 국회의원도 배출하지 않은, 한국 정치 지형에서 ‘보수의 심장’으로 불리는 지역이다. 방송작가 출신의 홍영아 감독은 2022년 지방선거부터 2024년 총선까지, 이 불모지와 같은 ‘빨간 나라’에서 파란 점퍼를 입고 출마한 민주당 후보들의 고된 선거 여정을 기록한다. 경북도지사 후보 임미애와 그의 남편이기도 한 김현권 후보를 비롯한 여러 지역의 출마자들과 선거운동원들은 당선 가능성이 전무한 현실 속에서도 썩 달가워하지 않는 시민들에게 명함을 돌리고, 악수를 하고, 율동을 하며, 밝고 씩씩하게 거리 유세를 이어간다. 영화는 마치 계란으로 바위를 치는 듯한 이들의 가망 없는 싸움을 통해 패배를 전제로 한 도전의 의미를 물으며 희망과 절망이 교차하는 한국 정치와 지역 선거의 현실을 가감 없이 드러낸다. (조지훈)"
179,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=77427&c_idx=421&sp_idx=570&QueryStep=2,양귀비와 나,"I, Poppy",비벡 차우두리(Vivek CHAUDHARY),India / France,2025,83min,,https://www.youtube.com/embed/CF2rtV7kLXA?autoplay=1,"가족/아동, 실화바탕, 자연/환경/동식물","인도 정부가 공식적으로 양귀비 재배를 허가한 지역인 라자스탄에서 오랫동안 양귀비를 재배하며 살아온 한 가족의 생존과 타협, 정의와 저항 사이의 딜레마를 담은 다큐멘터리다. 어머니는 양귀비를 정성스레 키우지만 불합리한 면허 제도와 공무원들의 뇌물 요구 때문에 농사를 계속하기 어렵다. 아들은 이런 부조리에 맞서 마약 단속국 간부를 고발하고 투옥시키지만, 그 대가로 재배 허가를 박탈당하고 가족의 생계는 위기를 맞는다. 오랜 시간 이들의 일상과 저항의 현장을 취재해 온 감독은 양귀비밭의 정적과 저항과 폭력의 긴장을 병치시키면서, 카스트 제도의 부조리, 제도의 부패, 가족의 분열이라는 다층적 주제를 심도 있게 풀어낸다. 그리고 이를 통해 국가가 통제하는 작물 뒤에 숨은 착취와 저항의 역사를 고요하게 담아낸다. 북미 최대의 다큐멘터리영화제인 핫독스에서 최우수국제장편상을 수상한 2025년 상반기 화제작. (조지훈)"
180,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82760&c_idx=421&sp_idx=570&QueryStep=2,영혼을 손에 품고 걷는다,Put Your Soul on Your Hand and Walk,세피데 파르시(Sepideh FARSI),France / Palestine,2025,112min,,https://www.youtube.com/embed/X5X0CI5SPg4?autoplay=1,"칸영화제 ACID, 역사/전쟁","칸영화제 ACID 섹션에서 상영돼 엄청난 반향을 불러일으킨 작품이다. 유배자 신분인 이란 감독이 10월 7일 전쟁 이후 가자 지구에 머물고 있는 사진작가와 연결된다. 2024년 4월부터 1년에 걸쳐 진행된 화상 통화와 포토 에세이를 결합한 형식을 취했는데, 영화 속 몇 가지 미디어는 절박한 소통과 열악한 상황을 반영한다. 어려서부터 전쟁적 상황을 겪었던 두 사람은 언제 끝날지 모르는, 매번 기적과 같은 만남을 지속한다. 기근에 가까운 삶을 배겨 내는 하수나의 희망은 평화와 일상의 회복이다. 파르시의 탄식과 하수나의 미소는 일말의 희망을 품게 하지만, 영화를 본 뒤엔 차마 ‘삶은 계속되어야 한다’란 명제를 내뱉을 수 없다. 영화제에 초대하는 통화 이후 벌어진 상황은 영혼의 생채기를 부른다. ‘이 또한 지나가리라는 믿음, 언젠가 만나자는 약속’ 사이에서 길을 잃은 자의 슬픔이 맴돈다. (이용철)"
181,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82817&c_idx=421&sp_idx=570&QueryStep=2,오즈 야스지로의 일기,The Ozu Diaries,대니얼 라임(Daniel RAIM),United States / Japan,2025,140min,,https://www.youtube.com/embed/7nRLs1E_TvA?autoplay=1,"베니스영화제 베니스클래식, 실화바탕, 영화에 관한 영화, 예술/예술가","일본의 거장 오즈 야스지로의 생애와 그의 영화 세계를 담은 다큐멘터리다. 크라이테리온 컬렉션과 채널을 위해 약 30편에 달하는 거장들의 다큐멘터리를 제작해 온 대니얼 라임은 오즈의 가족과 쇼치쿠 스튜디오 아카이브가 제공한 일기, 노트, 편지, 그림, 사진, 홈 무비 등 희귀 자료들을 바탕으로 그의 내면과 영화적 뿌리를 탐색한다. 여기에 오즈의 말을 중심으로 카가와 쿄코, 빔 벤더스, 구로사와 기요시, 뤽 다르덴 등 오즈의 생전 동료들과 동시대 거장들의 목소리가 더해지면서, 영화는 단순한 전기적 나열을 넘어 ′영화란 무엇인가′에 대한 성찰로 나아간다. 긴 시간을 건너 오즈와 나란히 앉아 그의 삶과 시선을 이해하려는 시도이며, 시네마의 정수에 다가서려는 친밀한 기록인 동시에 오즈를 향한 아름다운 헌사이다. (조지훈)"
182,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82762&c_idx=421&sp_idx=570&QueryStep=2,이마고,Imago,데니 우마르 피차예프(Déni OUMAR PITSAEV),France / Belgium,2025,109min,,,"칸영화제 황금눈상, 칸영화제 비평가주간 심사위원상, 여행/로드무비, 인권/노동/사회",조지아의 판키시에 도착한 데니 우마르 피차예프 감독은 친척의 환대를 받는다. 1986년 체첸 공화국에서 태어나 정착하지 못한 채 떠돌이처럼 부초 같은 인생을 살아온 그는 이곳에서 새 삶을 갈망한다. 고향으로 돌아가지 못하자 체첸 국경에서 가까운 판키시에 집을 짓고 살 계획이다. 그의 어머니는 전통적인 체첸 남성처럼 결혼해 가족을 이루길 바라는 반면 데니는 어린 시절 꿈꾸던 나무 위의 집에 집착한다. 그가 그토록 원하는 집은 전쟁이나 속박에서 벗어난 자유를 상징한다. 8년 만에 아버지와 재회한 감독이 허심탄회하게 대화하는 장면에서 소통으로 변화를 이끄는 다큐멘터리의 진정한 힘을 엿볼 수 있다. 전쟁이 남긴 치유할 수 없는 상흔과 부자간의 불화 등 가슴에 응어리진 사연이 여름 향기 흠씬 풍기는 아름다운 땅에서 펼쳐진다. 이 평화로운 땅은 얽히고설킨 감정을 치유하는 장소이자 가족 관계를 회복하는 희망의 터가 된다. (전종혁)
183,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82453&c_idx=421&sp_idx=570&QueryStep=2,주희에게,Dear Juhee,"장주희, 부성필, 김성환(JANG Juhee, BU Seongpil, KIM Seonghwan)",Korea,2025,96min,,https://www.youtube.com/embed/vly3uWpxTV8?autoplay=1,"실화바탕, 인권/노동/사회","학창 시절 영화감독을 꿈꾸었던 장주희 감독은 백혈병에서 회복한 후 장애인생활자립센터에서 일하게 된다. 거기서 그녀는 다큐 감독 부성필과 와상장애인 선철규, 그리고 세월호 유가족 인숙과 알게 된다. 가정폭력에 시달렸던 유년의 기억과 긴 투병 생활로 인해 고립된 삶을 살았던 장 감독의 시선과 내면은 이들과 만나면서 서서히 확장되기 시작한다. 장 감독의 목소리로 진행되는 이 영화는 기본적으로 세 명의 주요 인물을 따라가는 장 감독의 개인적 여정이지만, 영화는 여기에 머무르지 않고 장애인의 이동권, 세월호의 구조 지연 진상 규명, 제주 4·3항쟁, 비정규직 문제 등 한국 사회 곳곳의 진짜 현실을 진솔하게 담아낸다. 말하자면 이 영화는 성장하는 개인의 여정을 담은 장주희의 내밀한 에세이이자, 세 명의 감독이 함께 세상의 모든 ‘주희’들에게 건네는 우정과 연대의 편지다. (조지훈)"
184,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82045&c_idx=421&sp_idx=570&QueryStep=2,착지연습,Grounding,마민지(MA Minji),Korea,2025,107min,,https://www.youtube.com/embed/QFiEFC0cBho?autoplay=1,"실화바탕, 여성","예술계의 성폭력 피해자, 생존자, 연대자들이 힘을 모아 성폭력 피해 생존자의 회복을 돕는 ‘상-여자 착지술’ 팀을 결성한다. 예술을 매개로 한 이들의 회복 실천은 몸과 감각을 되찾는 생활 방식이자 정치적 행동이다. 장편 데뷔작 <버블 패밀리>(2017)로 부동산 신화의 이면을 기록했던 마민지 감독은 이 작품에서 이 팀의 결성 과정, 연대와 토론, 치유와 실패의 현장을 기록한다. 생존자이기도 한 감독은 카메라를 든 채 팀의 일원으로 직접 기획과 운영에 참여하며, 기록과 참여가 맞물리는 ‘수행적 다큐’ 방식을 택한다. 영화는 팀원들의 활동과 내면을 교차시키면서 이들이 삶의 가능성을 되찾기 위해 분투하는 모습을 담아낸다. 그리고 이 여정을 통해 트라우마 이후의 삶의 목표가 단순한 생존이 아니라 상실된 가능성의 회복임을 상기시키면서 고통 이후에도 계속되는 이야기에 관객이 귀 기울이게 한다. (조지훈)"
185,Busan,와이드 앵글 - 다큐멘터리 쇼케이스,https://www.biff.kr/kor/html/program/prog_view.asp?idx=81652&c_idx=421&sp_idx=570&QueryStep=2,하늘과 바람과 별과 섬,"Sky, Wind, Stars and the Island",김명윤(KIM Myung-yoon),Japan / Korea,2025,92min,,https://www.youtube.com/embed/q05ZfWhkiqE?autoplay=1,"가족/아동, 실화바탕, 역사/전쟁","독도 경비대 출신 다큐멘터리 감독 김명윤은 일본인 아내와 아들 노아와 함께 일본 시마네현 오키섬의 외딴 마을 쿠미로 이주한다. 유네스코 세계지질공원으로 지정된 이 섬은 장엄한 자연을 품고 있지만, 동시에 독도를 ‘다케시마’라 부르며 영유권을 주장하는 정치적 상징의 땅이기도 하다. 감독은 이주 후 주민들과 관계를 맺고 그들의 시선을 마주하면서, 독도와 오키섬을 둘러싼 역사, 생태, 기억을 탐색해 나간다. 카메라는 푸른 바다와 아름다운 풍광 속에서 독도를 두고 국경과 언어, 세대와 관점이 교차하는 현장을 기록한다. 영화는 좁혀지지 않는 간극을 확인시켜 주지만 아들 노아와 일본 소년 이츠키의 만남은 서로를 이해하는 길 위에 놓인 희망이기도 할 것이다. 경계 위에서의 공존과 화해의 가능성을 묻는 여정이자 ‘섬’이 품고 있는 정치적, 문화적 의미를 되새기는 아주 특별한 기록이다. (조지훈)"
186,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82090&c_idx=422&sp_idx=&QueryStep=2,아르코,Arco,우고 비엔베누(Ugo BIENVENU),France,2025,82min,,https://www.youtube.com/embed/qEWrprfRHC0?autoplay=1,"칸영화제 스페셜스크리닝, 모험, 성장영화/청춘, SF/판타지, 자연/환경/동식물, 애니메이션","디즈니의 <앤트맨> 시리즈 작업에 참여한 프랑스 그래픽노블 작가 우고 비엔베누가 이번에는 감각적이고 아름다운 SF 애니메이션을 선보인다. 미야자키 하야오의 자연관과 주인공들을 떠올리게 하는 <아르코>에는 우리 모두를 위한 희망의 메시지가 가득 담겨 있다. 제작자인 배우 나탈리 포트만은 이 젊은 감독의 섬세한 비전과 긍정적인 메시지에 깊이 감동했다고 밝히기도 했다. 2075년, 자연이 너무 위험해져 아이들은 돔 안에서 지내고 부모와 떨어져 로봇에 의해 양육된다. 열 살 소녀 아이리스는 어느 날, 자신이 먼 미래에서 왔으며 무지개를 타고 하늘을 날 수 있다고 말하는 동갑내기 소년 아르코를 만나면서 희망의 빛을 발견하게 된다. 하늘에서 내려온 친구와의 우정, 그를 돕는 로봇 미키, 그리고 어른들의 통제를 피해 도망치는 이들의 모험은 자연스럽게 스티븐 스필버그의 <E.T.>(1982)를 떠올리게 한다. 흥미진진하고 유쾌한 모험극 <아르코>는 시간 여행이 가능한 미래와 거대한 숲 위의 플랫폼에서 평화롭게 사는 사람들의 모습을 아름답고 감동적으로 그려낸다. (서승희)"
187,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82807&c_idx=422&sp_idx=&QueryStep=2,오빠를 들고 갈 수 있는 사이즈로,Bring Him Down to a Portable Size,나카노 료타(NAKANO Ryota),Japan / China / France,2025,127min,,https://www.youtube.com/embed/WgWo-_cYedA?autoplay=1,"가족/아동, 코미디/유머/블랙코미디/풍자","오빠가 죽었다. 제대로 된 직장도 구하지 않고, 끊임없이 동생에게 돈을 달라고 조르고, 어머니의 임종도 지키지 못했던 그가, 결혼해 아이 낳고 잘 사는가 싶더니 금세 또 이혼을 했다. 그렇게 한평생 이기적이고 민폐 덩어리였던 오빠가 갑자기 죽어 한 줌의 재가 되었다. 한 사람의 인생을 정리하는데 나흘이면 충분할까? 리코는 미워하던 오빠의 마지막 길을 배웅하기 위해 집을 나선다. <행복 목욕탕>(2016), <조금씩, 천천히 안녕>(2019), <아사다 가족>(2020)에서 가족 이야기를 따뜻하고 유머러스하게 풀어내는데 일가견을 보인 나카노 료타 감독은 <오빠를 들고 갈 수 있는 사이즈로>를 통해 가족이니까 해야 할 말들, 그러나 가족이기에 오히려 차마 하지 못했던 말들에 대해 신선하게 묻는다. 시바사키 고우와 오다기리 조는 무겁고 불편할 수 있는 소재를 가볍게 힘 뺀 연기로 소화해, 마침내 희망적인 답변을 제시한다. (박가언)"
188,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82273&c_idx=422&sp_idx=&QueryStep=2,짱구,AUDITION 109,"정우, 오성호(JUNG Woo, OH Seong-ho)",Korea,2025,100min,,https://www.youtube.com/embed/EZNz4u8T5lE?autoplay=1,"사랑/연애/로맨스, 성장영화/청춘, 코미디/유머/블랙코미디/풍자","숨 쉬듯 말하고, 말하듯 연기하는 배우 정우와 <그 겨울, 나는>(2022)으로 섬세하고 단단한 데뷔작을 선보였던 오성호 감독이 공동 연출한 <짱구>는 배우를 꿈꾸는 청년의 이야기를 유쾌하게 그린다. 흥미롭게도 청년의 이름(별명)은 ‘짱구’다. 그렇다. 정우가 직접 각본을 쓴 <짱구>에는 <바람>(2009) 그 이후의 이야기가 다시 한 번 자전적으로 담겨 있다. 삐걱대지만 치열하고 풋풋한 청년기를 지나는 짱구의 오디션 도전기와 사랑과 우정, 그리고 부산을 비롯한 그때 그 시절의 풍경을 차곡차곡 담아내는 영화는 유쾌하고 유연한 드라마를 펼치며 짙은 감정을 쌓는다. 그리고 끝내 가슴 사무치는 순간을 포착한다. 빼어난 배우와 감독의 진가가 선연한 필치를 남긴다. (홍은미)"
189,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82729&c_idx=422&sp_idx=&QueryStep=2,초속 5센티미터,5 Centimeters Per Second,오쿠야마 요시유키(OKUYAMA Yoshiyuki),Japan,2025,123min,,https://www.youtube.com/embed/Stmg1PadgkI?autoplay=1,"리메이크/원작있음, 사랑/연애/로맨스, 성장영화/청춘","신카이 마코토가 2007년에 발표한 동명의 애니메이션을 원작으로 한 영화. 원작의 재현에 충실하면서도, 영화만이 할 수 있는 언어를 놓치지 않고 익숙하면서도 새로운 정감을 유려하게 엮어냈다. <새벽의 모든>(2024)에 출연했던 마츠무라 호쿠토가 유년 시절에 만난 첫사랑과의 추억에 머물고 있는 주인공 타카키 역을 맡았다. 영화는 SNS가 등장하기 전인 1990년대 초반부터 2009년까지의 시공간을 가로지르며, 첫사랑의 애틋함과 그 기억을 자신의 일부로 체화한 채 살아가는 젊은 남녀의 순수하고 아련한 몸짓을 생동감 있게 그려낸다. <초속 5센티미터>는 목가적인 풍경의 질감을 서정적으로 담아내는 가운데, 느리지만 아름답게 흘러갔던 지난 시대의 빛나는 감수성을 새로이 각인시킨다. (문주화)"
190,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82747&c_idx=422&sp_idx=&QueryStep=2,타년타일,Measure in Love,쿵시우핑(KUNG Siu Ping),"Hong Kong, China",2025,115min,,https://www.youtube.com/embed/wsOWSqQ7dkQ?autoplay=1,"사랑/연애/로맨스, 성장영화/청춘, SF/판타지","거대한 지진으로 인해 중력의 벽으로 양분된 세계. ‘오로라 존’과 ‘에버그린 존’으로 나뉜 세계는 시간과 중력이 왜곡되어, 오로라 존의 하루는 에버그린 존의 일 년이 된다. 황폐한 에버그린 존에는 맑은 공기도, 꽃도, 약품도, 심지어 식량도 부족하다. 오로라 존에서 일주일에 한 번씩 에버그린 존에 방문하는 ‘하얀 비둘기 의료봉사단’의 일원인 앤진은 첫 방문에서 좀도둑질을 하는 열세 살 소년 타토를 만난다. 앤진에게 첫눈에 반한 타토는 그녀에게 좀 더 가까이 가고 싶어 의료봉사단의 일원이 되기로 결심한다. <타년타일>은 두말할 것 없는, 허광한의 영화이다. 목숨을 걸고 시간의 벽을 넘나들면서 중력을 거스르는 사랑을 이어가는 앤진과 타토의 사랑은, 허광한과 안젤라 유엔의 사랑스러운 연기에 힘입어 생명력을 얻는다. <상견니>로 일명 ′상친자′를 양산하며 국내에서도 높은 인기를 구가하는 허광한이 군 복무 후 첫 복귀작을 들고 부산의 관객을 직접 찾는다. 대만의 베테랑 감독이자 배우인 실비아 창이 제작을 맡아 아름다운 러브 스토리에 힘을 보탰다. (박선영)"
191,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=81777&c_idx=422&sp_idx=&QueryStep=2,파이널 피스,The Final Piece,구마자와 나오토(KUMAZAWA Naoto),Japan,2025,123min,,https://www.youtube.com/embed/P0LYMMWiCVE?autoplay=1,"리메이크/원작있음, 심리/미스터리/서스펜스/스릴러, 분노/복수","산속에서 발견된 시체, 장인이 만든 고가의 장기말이 같이 묻혀 있다. 베테랑 형사와 신입 형사가 사건을 추적하는 현재와 불우한 천재 장기 기사의 과거가 교차되면서, 숨겨진 비극의 실체가 드러난다. 한국영화 <승부>(2025)가 바둑이라는 익숙치 않은 소재를 실화의 힘으로 극복했던 것처럼, <파이널 피스>는 장기에 미스터리적 요소를 결합해 관객의 흥미를 높인다. 베스트셀러 소설 『반상의 해바라기』를 스크린으로 옮긴 <파이널 피스>는 시작과 동시에 사건 용의자를 공개한다. 이어지는 두 시간 동안 팽팽한 긴장감을 이어 나갈 수 있는 것은 장기라는 소재로 치밀하게 직조한 인생의 열망과 굴곡, 형사 콤비가 일본 방방곡곡을 누비며 사건의 실마리를 찾아나가는 속도감 있는 전개, 그리고 무엇보다 한국에서도 인기가 높은 일본의 청춘 스타 사카구치 켄타로와 연기의 명인 와타나베 켄의 흡입력 있는 연기 덕분일 것이다. (박가언)"
192,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82026&c_idx=422&sp_idx=&QueryStep=2,포풍추영,The Shadow′s Edge,래리 양(Larry YANG),"China / Hong Kong, China",2025,141min,,https://www.youtube.com/embed/_BU47x2yJvI?autoplay=1,"범죄/폭력, 심리/미스터리/서스펜스/스릴러, 액션/무협","마카오의 상징과 같은 윈 호텔을 무대로, 한 무리의 범죄 조직이 경찰과 최첨단 감시 시스템 ‘스카이 아이’를 뚫고 수십억 달러를 훔쳐 달아난다. 수사가 벽에 부딪히자 은퇴한 전설의 경찰 황더중(성룡)이 복귀하게 되고, 어린 시절에 황의 파트너였던 아버지를 잃은 허추궈(장즈펑)가 황의 팀으로 합류한다. 황은 어느 날 갑자기 사라졌던 전설적인 범죄자 푸룽셩(양가휘)이 범죄의 배후에 있음을 직감한다. 최첨단 시스템을 통한 범죄와 수사가 이뤄져도, 전설의 범죄자와 전설의 경찰은 여전히 자신의 존재감을 스스로 증명해 낸다. 잘 짜여진 합을 맞춰 선보이는, 우아하고도 에너지 넘치며 위트와 박력이 있는 성룡표 액션은 명불허전이다. 또한, 초 단위로 변장을 바꿔가며 냉혹한 범죄자의 얼굴과 자애로운 노인의 얼굴을 자유자재로 구사하면서 스릴 넘치는 액션을 보여주는 양가휘의 존재감은 그야말로 놀랍다. 범죄 조직의 일원으로 등장하는, 세븐틴 멤버 준의 연기도 화려한 액션 속에 매끄럽게 녹아든다. (박선영)"
193,Busan,오픈 시네마,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82821&c_idx=422&sp_idx=&QueryStep=2,퐁네프의 연인들,The Lovers on the Bridge,레오스 카락스(Leos CARAX),France,1991,127min,,https://www.youtube.com/embed/In35EsVFAdU?autoplay=1,"베를린영화제 포럼, 여행/로드무비, 사랑/연애/로맨스, 음악/춤, 예술/예술가","레오스 카락스는 세 번째 장편에서 <나쁜 피>(1986)의 전설적인 커플을 다시 모아 화려한 현대 멜로드라마를 선보인다. 줄리엣 비노쉬는 시력을 잃어가는 화가를, 드니 라방은 거리의 곡예사를 연기한다. 점차 어둠 속으로 침잠하며 아무것도 가진 것이 없는 한 남자와 열정적인 사랑에 빠지는 역을 맡은 줄리엣 비노쉬의 열연은 단번에 관객을 사로잡는다. 그녀는 다정함, 폭력성, 절망, 순수함을 온몸으로 표현하며 다시 한번 전설적인 연기를 펼친다. 야성적이면서도 순수한 미셸 역은 여전히 줄리엣 비노쉬의 대표작 중 하나로 손꼽힌다. 파리는 이 영화의 또 다른 주인공이다. 연인들은 프랑스 혁명 200주년을 기념하는 도시 곳곳을 누비고, 레오스 카락스 감독은 눈을 뗄 수 없을 만큼 환상적인 장면들로 스크린을 가득 채운다. 불꽃이 터지는 하늘, 퐁네프 위에서의 춤, 지하철 속 광란의 질주, 센 강 위를 가르는 수상스키까지. <퐁네프의 연인들>의 모든 이미지는 장엄하면서도 서정적인, 미친 사랑에 바치는 시처럼, 그렇게 우리를 압도한다. (서승희)"
194,Busan,미드나잇 패션,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82141&c_idx=423&sp_idx=&QueryStep=2,8번 출구,Exit 8,카와무라 겐키(KAWAMURA Genki),Japan,2025,95min,,https://www.youtube.com/embed/pT_adTM3Fn4?autoplay=1,"칸영화제 미드나잇스크리닝, 심리/미스터리/서스펜스/스릴러, 호러/고어","일상에서 접하는 비디오 게임은 가상 공간에서 누릴 수 있는 최대한의 쾌락을 선사한다. 그러나 언제든 소등할 수 있었던 게임의 시공간 속에 실제로 갇힌다면, 그곳은 유희의 공간이 아닌, 무한히 되풀이되는 악몽의 장소가 된다. <8번 출구>는 전 세계적으로 인기를 얻었던 동명의 비디오 게임을 원작으로 삼고 있다. 영화의 내러티브는 원작 게임의 규칙에 따른다. ‘이상 징후를 발견하면 가던 길을 되돌아갈 것’. 지하철 통로라는 단순하면서도 폐쇄적인 공간과 반복되는 탈출의 실패는 심연의 공포를 이끌어낸다. 여기에 예측하지 못한 변칙들이 틈입하면서, 서스펜스의 회로는 더욱 복잡해진다. 게임의 구조를 영화의 프레임으로 영민하게 변환한 도전적인 작품이자, 반복적인 일상을 살아내는 현대인이라면 누구나 매혹될 스릴러이다. (문주화)"
195,Busan,미드나잇 패션,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82826&c_idx=423&sp_idx=&QueryStep=2,귀목 : 피의 혼례,Bride of the Covenant,레반 끼엣(LE-VAN Kiet),Vietnam,2025,119min,,https://www.youtube.com/embed/9NoQTlKab2E?autoplay=1,"가족/아동, 여성, 종교/심령, 호러/고어, 분노/복수","19세기 베트남. 어린 신부 나이는 부와 명예를 모두 거머쥔 부 가문으로 시집온다. 피로 새긴 혼인 서약과 엄격하면서도 기이한 가법에 숨이 막혀 가던 나이는 끝내 부 가문에 도사린 욕망과 저주를 목격한다. 그 근원에는 목신(木神)과 맺은 끊을 수 없는 가문의 맹약이 있다. 깊은 밤, 오래된 대저택의 서까래를 타고 퍼지는 기이한 진동은 목신의 존재를 한층 섬뜩하게 부각시킨다. <퓨리>(2019)에서 묵직한 여성 액션을 선보였던 레반 끼엣 감독이 이번에는 베트남의 토속 신앙과 보디 호러를 결합해 아시아 포크 호러의 새로운 지평을 연다. 유교적 가부장제와 욕망으로 뒤틀린 가족사, 이에 짓눌린 여성의 한은 피에 젖은 육체로 형상화되고, 목조 고택의 삐걱거리는 소리는 잠들어 있던 공포를 깨워 불면의 밤을 부른다. (채경훈)"
196,Busan,미드나잇 패션,https://www.biff.kr/kor/html/program/prog_view.asp?idx=82833&c_idx=423&sp_idx=&QueryStep=2,분노의 추격,The Furious,다니가키 겐지(TANIGAKI Kenji),"Hong Kong, China",2025,114min,,,"토론토영화제 미드나잇매드니스, 범죄/폭력, 액션/무협, 분노/복수","인신매매범에게 납치된 딸을 구하는 아버지의 이야기도, 잔인하기 그지없는 범죄자들을 단죄하기 위해 더 잔혹해져야 하는 아버지의 이야기도 우리에게는 너무나 익숙하다. 그런데 이 익숙함에, 한때는 너무나 익숙했지만 지금은 기억에서 멀어진 액션이 가미되며 <분노의 추격>은 자신의 매력을 완성한다. <분노의 추격>을 연출한 다니가키 겐지는 일본 출신이지만 홍콩에서 스턴트 배우에서 출발해 스턴트 코디네이터, 무술 감독 등으로 자신의 커리어를 완성한 감독이다. 액션 감독 출신답게 다니가키 겐지는 쿵푸를 현대적으로 되살리기 위해 안간힘을 쓴다. 가상 이미지의 시대에 CG의 힘을 최소화한 채, 배우의 몸이 구현할 수 있는 최대치의 액션을 날 것 그대로 구현한다. 결국, <분노의 추격>이 구출하려는 대상은 단지 딸이 아니라, 점점 잊혀가는 몸의 영화적 표현들, 즉 몸과 몸이 맞부딪히는 쿵푸적인 안무와 그것이 주는 날 것의 쾌감이다. 그것으로도 충분한 영화다. (안시환)"
